filename,start,end,label
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,34.66,35.34,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,35.69,36.31,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,36.58,37.42,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,37.78,38.22,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,41.69,42.31,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,41.84,44.16,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,46.76,47.24,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,47.77,48.23,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,48.54,49.46,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,50.52,51.48,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,53.27,54.73,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,54.47,55.53,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,56.53,57.47,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,59.35,60.65,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,61.51,62.49,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,63.6,64.4,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,65.72,66.28,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,69.7,70.3,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,81.62,82.38,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,82.41,83.59,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,89.75,90.25,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,93.67,94.33,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,98.78,99.22,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,100.43,101.57,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,105.52,106.48,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,105.87,108.13,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,111.0,113.0,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,114.21,115.79,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,117.43,118.57,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,120.52,121.48,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,130.91,133.09,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,133.65,134.35,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,152.26,153.74,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,167.72,168.28,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,168.5,169.5,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,169.82,170.18,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,170.64,171.36,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,176.65,177.35,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,186.66,187.34,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,188.58,189.42,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,199.54,200.46,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,207.83,208.17,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,210.71,211.29,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,213.81,214.19,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,214.25,215.75,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,228.51,229.49,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,230.69,231.31,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,235.68,236.32,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,240.42,241.58,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,245.77,246.23,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,249.33,250.67,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,255.58,256.42,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,257.79,258.21,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,263.35,264.65,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,265.72,266.28,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,267.56,268.44,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,270.72,271.28,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,271.7,272.3,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,277.63,278.37,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071107.417Z.wav,282.67,283.33,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071607.420Z.wav,10.54,11.46,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071607.420Z.wav,15.8,16.2,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071607.420Z.wav,37.78,38.22,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071607.420Z.wav,51.74,52.26,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071607.420Z.wav,57.77,58.23,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071607.420Z.wav,63.63,64.37,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071607.420Z.wav,67.8,68.2,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071607.420Z.wav,75.61,76.39,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071607.420Z.wav,90.67,91.33,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071607.420Z.wav,146.51,147.49,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071607.420Z.wav,148.51,149.49,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071607.420Z.wav,155.46,156.54,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071607.420Z.wav,157.83,158.17,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071607.420Z.wav,217.81,218.19,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071607.420Z.wav,223.53,224.47,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071607.420Z.wav,225.64,226.36,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071607.420Z.wav,233.68,234.32,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071607.420Z.wav,241.78,242.22,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071607.420Z.wav,243.52,244.48,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071607.420Z.wav,250.45,251.55,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071607.420Z.wav,252.56,253.44,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071607.420Z.wav,260.85,261.15,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071607.420Z.wav,278.78,279.22,1
20160821/JASCOAMARHYDROPHONE2402_20160821T071607.420Z.wav,293.73,294.27,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072107.420Z.wav,21.73,22.27,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072107.420Z.wav,24.8,25.2,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072107.420Z.wav,38.65,39.35,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072107.420Z.wav,83.61,84.39,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072107.420Z.wav,84.56,85.44,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072107.420Z.wav,105.69,106.31,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072107.420Z.wav,107.68,108.32,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072107.420Z.wav,111.52,112.48,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072107.420Z.wav,113.49,114.51,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072107.420Z.wav,199.7,200.3,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072107.420Z.wav,214.69,215.31,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072107.420Z.wav,237.67,238.33,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072107.420Z.wav,241.8,242.2,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,7.72,8.28,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,62.57,63.43,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,81.64,82.36,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,95.54,96.46,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,99.38,100.62,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,104.38,105.62,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,106.01,107.99,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,106.27,107.73,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,108.67,109.33,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,111.58,112.42,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,112.06,113.94,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,116.73,117.27,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,118.15,119.85,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,121.52,122.48,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,126.39,127.61,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,133.62,134.38,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,135.65,136.35,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,138.69,139.31,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,139.83,140.17,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,156.58,157.42,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,156.66,157.34,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,165.64,166.36,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,169.64,170.36,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,172.65,173.35,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,177.48,178.52,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,210.71,211.29,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,211.85,212.15,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,233.75,234.25,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,234.31,235.69,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,237.49,238.51,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,241.54,242.46,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,241.69,242.31,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,243.67,244.33,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,248.72,249.28,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,250.66,251.34,1
20160821/JASCOAMARHYDROPHONE2402_20160821T072607.424Z.wav,260.68,261.32,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,16.75,17.25,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,16.84,17.16,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,18.61,19.39,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,48.93,51.07,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,56.12,57.88,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,59.59,60.41,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,60.6,61.4,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,61.11,62.89,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,63.1,64.9,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,68.36,69.64,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,69.71,70.29,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,70.51,71.49,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,72.78,73.22,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,73.48,74.52,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,74.46,75.54,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,75.54,76.46,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,75.82,78.18,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,79.71,80.29,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,81.77,82.23,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,82.63,83.37,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,84.13,85.87,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,87.78,88.22,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,88.54,89.46,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,89.64,90.36,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,91.65,92.35,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,91.7,94.3,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,95.74,96.26,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,96.47,97.53,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,98.68,99.32,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,99.58,100.42,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,101.58,102.42,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,102.51,103.49,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,106.66,107.34,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,107.15,108.85,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,117.67,118.33,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,122.35,123.65,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,127.67,128.33,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,136.41,137.59,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,140.5,141.5,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,146.44,147.56,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,154.55,155.45,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,160.23,161.77,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,163.65,164.35,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,166.78,167.22,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,169.69,170.31,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,175.41,176.59,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,182.54,183.46,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,185.44,186.56,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,188.6,189.4,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,189.19,190.81,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,191.69,192.31,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,193.44,194.56,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,195.66,196.34,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,201.61,202.39,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,202.11,203.89,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,204.72,205.28,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,206.52,207.48,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,208.38,209.62,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,211.62,212.38,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,213.69,214.31,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,214.67,215.33,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,222.58,223.42,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,223.56,224.44,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,230.2,231.8,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,235.58,236.42,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,243.57,244.43,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,244.3,245.7,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,247.21,248.79,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,250.28,251.72,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,257.52,258.48,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,260.65,261.35,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,261.61,262.39,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,262.4,263.6,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,264.14,265.86,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,266.68,267.32,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,271.71,272.29,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,272.55,273.45,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,282.56,283.44,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,285.34,286.66,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,286.96,289.04,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,290.51,291.49,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073107.424Z.wav,291.67,292.33,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,6.55,7.45,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,11.62,12.38,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,12.66,13.34,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,17.41,18.59,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,18.5,19.5,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,20.23,21.77,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,24.82,25.18,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,29.03,30.97,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,31.66,32.34,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,36.65,37.35,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,37.7,38.3,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,45.68,46.32,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,51.58,52.42,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,52.57,53.43,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,53.62,54.38,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,54.7,55.3,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,55.37,56.63,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,57.82,58.18,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,73.67,74.33,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,74.53,75.47,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,76.74,77.26,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,82.74,83.26,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,91.77,92.23,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,92.43,93.57,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,92.77,93.23,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,94.39,95.61,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,105.66,106.34,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,106.29,107.71,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,115.76,116.24,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,116.55,117.45,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,117.69,118.31,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,120.67,121.33,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,126.39,127.61,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,133.31,134.69,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,135.64,136.36,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,138.56,139.44,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,139.4,140.6,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,144.73,145.27,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,145.67,146.33,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,152.63,153.37,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,153.8,154.2,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,161.78,162.22,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,165.71,166.29,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,166.78,167.22,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,167.68,168.32,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,177.81,178.19,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,178.7,179.3,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,184.55,185.45,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,184.76,185.24,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,190.65,191.35,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,199.77,200.23,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,201.82,202.18,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,206.71,207.29,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,216.75,217.25,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,217.64,218.36,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,218.82,219.18,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,219.69,220.31,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,221.65,222.35,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,227.28,228.72,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,227.71,228.29,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,251.68,252.32,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,256.54,257.46,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,259.67,260.33,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,263.75,264.25,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,264.53,265.47,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,268.59,269.41,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,271.8,272.2,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,274.48,275.52,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,282.75,283.25,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,284.72,285.28,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,287.46,288.54,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,290.99,293.01,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,291.79,292.21,1
20160821/JASCOAMARHYDROPHONE2402_20160821T073607.424Z.wav,293.68,294.32,1
20160821/JASCOAMARHYDROPHONE2402_20160821T074107.424Z.wav,3.66,4.34,1
20160821/JASCOAMARHYDROPHONE2402_20160821T074107.424Z.wav,8.73,9.27,1
20160821/JASCOAMARHYDROPHONE2402_20160821T074107.424Z.wav,12.59,13.41,1
20160821/JASCOAMARHYDROPHONE2402_20160821T074107.424Z.wav,21.65,22.35,1
20160821/JASCOAMARHYDROPHONE2402_20160821T074107.424Z.wav,29.68,30.32,1
20160821/JASCOAMARHYDROPHONE2402_20160821T074107.424Z.wav,48.82,49.18,1
20160821/JASCOAMARHYDROPHONE2402_20160821T074107.424Z.wav,49.67,50.33,1
20160821/JASCOAMARHYDROPHONE2402_20160821T074107.424Z.wav,59.8,60.2,1
20160821/JASCOAMARHYDROPHONE2402_20160821T074107.424Z.wav,107.87,108.13,1
20160821/JASCOAMARHYDROPHONE2402_20160821T074107.424Z.wav,210.55,211.45,1
20160821/JASCOAMARHYDROPHONE2402_20160821T123107.522Z.wav,2.8899999999999997,5.11,1
20160821/JASCOAMARHYDROPHONE2402_20160821T123107.522Z.wav,24.79,25.21,1
20160821/JASCOAMARHYDROPHONE2402_20160821T123107.522Z.wav,52.55,53.45,1
20160821/JASCOAMARHYDROPHONE2402_20160821T123107.522Z.wav,97.81,98.19,1
20160821/JASCOAMARHYDROPHONE2402_20160821T123107.522Z.wav,99.8,100.2,1
